Id,Reputation,CreationDate,DisplayName,LastAccessDate,WebsiteUrl,Location,AboutMe,Views,UpVotes,DownVotes,ProfileImageUrl,EmailHash,AccountId
5730393,49,1451473470783,Ali Abdul,1594648395650,,South Australia,,51,0,0,,,7548000
5732283,13,1451513339403,RafalNav,1457533659237,,,,0,0,0,,,7550756
5738333,77,1451745670710,Sudhan Nadar,1678977982803,,,,41,15,0,,,7560566
5739591,1,1451794871703,AUG,1465467314473,,,,3,0,0,,,7562768
5740789,79,1451836789503,Punit Kulal,1645706248630,,,,9,20,0,,,7564705
5744110,21,1451920777573,trueg,1668011609910,,Germany,,1,1,0,,,7569804
5745487,13,1451949913823,PizzaCat,1559178845797,,L.A.,"<p>I love python its the best, all I do there though is make games with pygame.</p>
",4,0,0,,,7571882
5747591,33,1451994904007,Filippo Mangani,1495016064277,,,,26,0,0,,,7574898
5748868,3,1452014530330,saasaa,1681237696927,,,,11,0,0,,,7576744
5749907,33,1452035391903,Yout897,1454036054833,,,,1,0,0,,,7578412
5754473,1,1452115237500,rajuk,1484861195580,,,,3,0,0,,,7585060
5755375,1,1452137072977,tingyu,1586949954943,,,,1,0,0,,,7586441
5756695,159,1452159330313,LearnToCode,1655895205170,,,,36,21,0,,,7588318
5759138,1,1452191482240,kubbafox,1491425535983,,,,1,0,0,,,7591665
5761501,269,1452238644163,Ruwan Abeykoon,1677124084013,https://medium.com/@ruwanta,"Colombo, Western Province, Sri Lanka","<p>Monday-Friday : Works at WSO2 as an Architect, who designs Identity Server related systems. Expert on analytics, Mathematics and Embedded systems.</p>
<p>Saturday-Sunday and Holidays: You can find me under the waves, on a mountain or in a jungle speaking to monkeys. May be I would be on my workshop welding something or under a vehicle fixing something.</p>
",96,21,0,,,7595116
5762977,41,1452259602587,Avinash Mane,1459163002767,,,,3,0,0,,,7597120
5763729,23,1452270037013,dimitris_isq,1531820981077,,"Oxford, United Kingdom",,0,0,0,,,7598192
5766839,11,1452346084103,Ray Yuan Liou,1679301543140,https://rayuan.tw,,"<p>Hi, I am Ray Yuan Liou from Taiwan. I like coding as well as learning new stuff. Moreover, I believe a good user interface design is the key element of a great product. In addition, I’m always curious about new things such as VR, Kotlin, and so on. I love to reading, playing video games, and doodling in my free time. Hope I have a chance to make a great product with talented teams.</p>
",4,0,0,,,7602940
5770137,268,1452440442550,Emre Akbaki,1683386506887,,"İstanbul, Türkiye",,62,7,1,,,7608254
5770299,876,1452444202150,Guido,1665248709977,,Germany,"<p>I started my career in computing as a teenage geek and spent my free time after school hours mostly in front of my father's first big technology acquisition, a Commodore PET 2001 with a flimsy keyboard and data tape recorder.</p>

<p>Over the following years, I consistently failed to improve my social skills, but did step up significantly to mastering 6502 assembly programming on an Apple ][. This got me into university, where I started writing endless streams of code in archaic languages such as Pascal or Modula-2 on the first IBM PC with a big noisy 10MB hard drive. I soon got my hands on a copy of Microsoft XENIX System V, and that's when my UNIX experience started… back in 1985.</p>

<p>As an internet entrepreneur, I started my own business and wrote endless streams of code for UNIX platforms in the heyday of ""Web 1.0"". After surviving ""Y2K"" and realizing that my bank account was still around, I continued writing endless streams of code and building websites mainly for fun and philanthropic causes.</p>

<p>I'm also available as a developer, consultant, independent reviewer/tester, translator or project coordinator for individual projects. Please feel free to contact me if you would like to discuss your specific needs.</p>
",92,6,14,,,7608504
5770332,314,1452444973620,Abhay,1670586656557,http://muletutorials.com/,India,"<p>Mulesoft developer. Like to try different technologies sometimes.</p>
",44,53,1,,,7608559
5773571,3,1452514870923,Monoux,1650231462960,,,,2,0,0,,,7613329
5774279,1,1452524893383,thenesh,1476813055753,,,,1,0,0,,,7614307
5778977,11,1452603709000,Nehata,1455750291740,,,,0,0,0,,,7620932
5782513,13,1452664433277,Petra,1455677717840,,,,1,0,0,,,7626127
5784553,209,1452691406343,Ben Jost,1516971621563,,,,42,20,0,,,7628857
5786040,11,1452709678110,Davide,1454600067190,,,,0,0,0,,,7630976
5786892,136,1452723618343,ryo7689,1628083971767,,"Auckland, New Zealand",,20,1,0,,,7632209
5790486,434,1452785569350,BrettARose,1683234831363,,,,21,37,2,,,7637305
5792160,1,1452810714217,Pingponguin,1452991570820,,,,1,0,0,,,5090047
5797541,1,1452921283443,Jayant,1453378339697,,,,1,0,0,,,7647431
5799541,433,1452973844463,Алиса Метелева,1495200690403,,Russia,,36,33,0,,,7650666
5799857,11,1452982569377,donh,1491321718510,,,,36,0,0,,,7651189
5803963,29,1453100823687,Saurabh Karangutkar,1484141241180,,,,7,0,0,,,7657731
5810180,1,1453202980317,johnny doe,1454079262020,,,,1,0,0,,,7666617
5810386,24,1453206127017,Ajaj Patel,1484030051697,,,"<p>By Day : I become addicted to Programming once i sat onto the office computer.</p>

<p>By Night : I become sociopath and get addicted to TV Series once i enter in my room.</p>

<p>In Life : Want to do work with lots of fun and that is only dream of any person because work with enjoyment is somehow difficult.</p>

<p>Goal : To be happy.</p>
",12,1,0,,,7666905
5810928,49,1453213336700,Potterhead,1534711373130,,"Ankara, Turkey",,24,1,0,,,7667646
5811111,21,1453215671020,Ramya R,1617103602210,,,,3,0,0,,,7667899
5811902,81,1453225840433,guyus15,1683225474430,,,,3,1,0,,,7669019
5815531,11,1453289098483,Tennis Velusamy,1643780542853,,,,2,0,0,,,7674176
5815896,19,1453293725983,Tobias Madsen,1455093065107,,,,3,0,0,,,7674651
5817335,83,1453311541460,Ryo,1486775495667,,Japan,,14,3,0,,,7676696
5817581,3,1453314911043,Mostafa elmallah,1456534199277,,,,1,0,0,,,7677059
5822828,16,1453401129900,abdullah naseem,1494070802823,,,,4,0,0,,,7684562
5824453,11,1453435177340,user41851,1469824345977,,,,0,0,0,,,7224997
5825353,1,1453452676833,Lars Hvam Petersen,1633418823120,,,,9,0,0,,,7688322
5826060,59,1453462784297,Dejan,1675860148477,,,,11,10,0,,,7689262
5828608,23,1453506605623,Jeevan Joseph,1580541335407,,rabbithole,"<p>Software developer, mostly like to build distributed web scale applications. I like web APIs that are fast, responsive and mostly async. Looking forward to a world where everything is powered by HTTP2.0.</p>
",1,0,0,,,7693022
5831917,15,1453602261003,Msbart,1455977346147,,,,2,0,0,,,7698332
5833513,1,1453650640813,doeydha,1454324632403,,,,3,0,0,,,7608842
5833862,1,1453658737497,shivam  bansal,1683120212700,,"Noida, Uttar Pradesh, India",,1,0,0,,,7701456
5834936,7,1453686528967,Sheetal,1461806875877,,,,4,0,0,,,7703154
5835137,51,1453691875187,siva IT,1555133989140,,,,25,6,0,,,6641608
5835561,11,1453702923657,xingkong,1616547700980,,,,2,0,0,,,7704107
5838264,1,1453742018397,Lucas Thelen,1580157051987,,,,10,0,0,,,7707828
5840190,82,1453784409897,Rama Astadipati,1679617420167,,Indonesia,"<p>code for food not for css</p>
",27,25,0,,,7710882
5844669,31,1453864964860,ConnectedCars,1470160063840,,,,6,0,0,,,7717394
5845761,1,1453885223797,Aleksander Lopez,1484137200767,,,,5,0,0,,,7718979
5846199,934,1453890787167,Prateek Gangwal,1659708453910,https://prateekgangwal.wordpress.com/2016/12/12/mba/,"Pune, Maharashtra, India","<p>Software developer 
skills :
java EE
java Se
Angular Js
Node Js
 Html
Css
 Python
 Mysql
 Postgres</p>
",145,10,0,,,7719564
5846646,107,1453896725773,mongmongmong seesee,1466561610710,,,,23,5,0,,,7720175
5851165,2190,1453973028307,Herman Fransen,1683383864973,,"Arnhem, The Netherlands",,305,148,5,,,7726780
5851405,21,1453976037260,GwizMo,1683200762087,,,,1,1,0,,,7727128
5852516,43,1453991175567,Emilian,1570364361497,,,,7,0,0,,,7728625
5854040,1,1454012252770,Nobody Special,1532725107343,,,,4,0,0,,,7730834
5854278,1,1454016457887,Eddie,1571128880710,,"Golden, CO, USA","<p>I am seeking telecommute opportunities in software engineering. I prefer web application development.</p>
",0,0,0,,,7731198
5856170,1,1454056637207,sreejith parali,1575020449853,http://dactechnologies.in,"Palakkad, Kerala, India",,1,0,0,,,7734033
5857614,21,1454077556660,user5857614,1454093268330,,,,3,0,0,,,7736062
5858156,1,1454084782150,Camila Andrade,1678984413097,,,,18,0,0,,,7736830
5860406,11,1454142103557,DeehoroEjkoli,1601290682950,,,,15,0,0,,,7740428
5861460,47,1454169010463,niwot0525,1568334106973,,,,15,1,0,,,7742146
5862982,63,1454214564480,Syed Islam,1683436207327,,Chattogram,,44,3,0,,,7744730
5863496,59,1454232533360,joggerwolf,1641996213113,,,,2,0,0,,,7745574
5867405,113,1454325247367,Patrick,1527270697510,,,,19,6,0,,,7751681
5867631,16,1454329213997,Vitor Fylyk,1462804179720,,,,9,0,0,,,7752013
5869110,11,1454349807800,bonny224,1457407884767,,,,4,0,0,,,7754106
5869854,11,1454362031393,flyingcodemonkey,1455206291310,,,,1,0,0,,,7755261
5870446,11,1454377452780,wombat,1603275661830,,,,0,0,0,,,5051160
5871388,81,1454397935757,thamshid cc,1683218727153,,"Kannur, Kerala, India","<p>Experienced Software Engineer with a demonstrated history of working in the information technology and services industry. Strong engineering professional skilled in Python, PostgreSQL, MongoDB, Angular, Docker, and Linux.</p>
",46,8,0,,,7757649
5873547,11,1454427531370,Divya Bajpai,1616225667490,,,,9,0,0,,,7760661
5874476,2200,1454440145020,typhon04,1675677659397,,Bulgaria,"<p>I became a programmer because I think it's the closest to having a super power. And with that awesome super power I intend to change the woooorld!</p>
",116,799,5,,,7762019
5878130,1,1454506057267,yuvarajdks,1587628713830,,,,9,0,0,,,7767318
5879809,1,1454528835717,Miklos Sebestyen,1629213435567,,,,4,0,0,,,7769809
5880110,56,1454533875283,Tom Tang,1617381742523,,,,3,1,0,,,7770267
5884869,1,1454611835247,T. Perry,1467995597730,,,,0,0,0,,,7777155
5885601,21,1454624355443,artyom,1454755318033,,,,1,0,0,,,7778237
5885651,25,1454625349400,Rory Ellis,1597787983143,,"Christchurch, Canterbury, New Zealand","<p>Currently studying my PhD in statistics, with an application in viticulture. Having completed my Masters' in Statistics, I worked as a Junior Design Engineer as an intern for six months, before travelling to Europe.</p>

<p>My PhD now looks at Bayesian Networks, which bring together various aspects such as image processing and time series analysis to determine the harvest yield of grapes.</p>
",24,0,0,,,7778310
5889115,13,1454689746233,Carlos E. MV,1522007056053,,,,2,0,0,,,7783417
5889859,1,1454700916137,Thenewguy,1454709361107,,,,0,0,0,,,7784480
5892481,1,1454774611517,grisha2217,1678899885110,,,,10,0,0,,,7788645
5894100,41,1454822354510,Ernie,1478382507900,,,,2,0,0,,,7791262
5895764,133,1454869334360,Evgheny Kalkutin,1470410480820,,,,11,0,0,,,7793854
5896345,13,1454884376097,Isaiah,1484007432823,,,,4,0,0,,,7794827
5908882,41,1455115365613,deguez07,1672934306567,,"Quito, Ecuador",,2,1,0,,,7813354
5911644,1,1455162766693,Yochanan Shaul,1455557234947,,,,1,0,0,,,7817450
5912479,1,1455179526810,Saber Hazem,1456998367600,,,,0,0,0,,,7818737
5915185,11,1455215836407,Abhijit Roy,1474439689583,,,,11,0,0,,,7822466
5920050,11,1455302415510,shival thaker,1567607038610,,,,6,0,0,,,7829469
5920127,79,1455303451257,Hubert Leszczyński,1538920410960,,,,14,1,0,,,7829568
5927711,31,1455496815427,Silcoish,1619074524987,,,,3,18,0,,,7841266
5932596,1,1455584377357,Thomas Huang,1680249489500,,,,1,0,0,,,7848323
5933594,46,1455605521560,Yahya Hassani,1679043013063,https://www.linkedin.com/in/yahyalmh/,"Tehran, Tehran Province, Iran","<p>I have been working as a developer, especially an Android developer, for about five years. I am eager to join new teams to solve problems. I have a hard-working and problem-solving personality. To know about me, please visit my LinkedIn account: <a href=""https://www.linkedin.com/in/yahyalmh/"" rel=""nofollow noreferrer"">https://www.linkedin.com/in/yahyalmh/</a></p>
",32,11,0,,,7849786
5933854,1,1455609354233,Surendra,1676887093553,,,,1,0,0,,,7850144
5934060,1028,1455612789153,tperamaki,1683371753123,,"Helsinki, Finland","<p>I live my life an infinite for-loop at a time.</p>
",39,55,3,,,7850444
5935327,13,1455629625570,Pencil Pen,1456731535963,,,,3,0,0,,,7852185
5935513,15,1455632060440,Erich K.,1533490119187,,,,3,0,0,,,7852459
5936855,1,1455650153250,B. Kiafuka,1578568103060,,,,1,0,0,,,7854499
5937458,3,1455660776803,Lock Ka Ming,1589245397540,,Hong Kong,,9,0,0,,,7855425
5939185,11,1455696220747,B.Crazy,1458783012913,,,,1,0,0,,,7857972
5941701,111,1455728397340,famemaker,1470477191437,,,,12,2,0,,,7861412
5943487,1,1455761980870,Sangk,1622595313867,,,,17,0,0,,,7864112
5943782,121,1455769395713,Zhumpex,1683016382327,,,,28,450,0,,,7864577
5943809,21,1455769996687,Nick Monteleone,1455836948110,,,,2,0,0,,,7864616
5945967,91,1455800383020,Omac,1683080705857,,,,5,9,0,,,7867612
5946972,11,1455812711560,Medina Terese,1490819051840,,,,5,0,0,,,7869009
5947671,1,1455822687977,Antonio,1455888677260,,,,0,0,0,,,7870051
5949571,333,1455862510453,vishal munde,1666006920610,,,,40,69,0,,,7872919
5949661,31,1455863930563,munna,1456916929430,,,,1,0,0,,,7873038
5950949,23,1455882867213,gmccartney,1487681511207,,,,2,0,0,,,7874840
5952177,173,1455898901767,Tom Lynch,1478088372230,,,,6,1,0,,,7876600
5955083,1,1455965208477,gorodeckii,1591893641433,,,,1,0,0,,,7881134
5984803,2966,1456472804950,Adolfo Garza,1663861735193,https://ursuscode.com,"Austin, TX, United States","<p>I love developing tools to work faster and smarter.</p>
<p>In my free time I enjoy watching movies and dining out.</p>
<p>Check my website at <a href=""https://ursuscode.com"" rel=""nofollow noreferrer"">https://ursuscode.com</a></p>
",454,35,7,,,7925165
5959150,15,1456070052670,Cheer Chunhao,1678598225413,,,,14,13,0,,,4447219
5961067,13,1456115931113,chrhong,1682330058627,,,,8,0,0,,,7890887
5985275,1,1456479469063,Jaime Rodriguez,1460747874800,,,,1,0,0,,,7925811
5966800,1,1456207439580,Angel,1457101173323,,,,12,0,0,,,7899222
5967395,43,1456216810913,S.Schindi,1521553182820,,,,6,3,0,,,7900107
5967939,11,1456223398057,Sougata Mitra,1463377152880,,,,5,0,0,,,7900862
5970247,111,1456251544613,suhail mahmud,1683222106690,,,,8,0,0,,,7904166
5972070,13,1456283592007,pacalabre,1584729017877,,,,0,0,0,,,7906866
5976050,65,1456335839147,CR_eeper,1566245908240,,,,4,0,0,,,7912440
5979721,23,1456395300733,Jaime Sánchez,1626356972163,,,,2,0,0,,,7917813
5980855,31,1456408727663,Mostafa Ibrahem,1564157739503,,"Ain Shams, Ain Shams Sharkeya, Qism Ain Shams, Egypt",,21,0,0,,,7919374
5981218,71,1456413270513,jarebones,1619557522987,,,"<p>Aspiring web designer currently attending college for multimedia.</p>
",4,4,0,,,7919900
5981288,907,1456414068477,John1984,1515756665893,,,,50,0,0,,,7920009
5981467,11,1456415993747,Jamac,1456420229077,,,,0,0,0,,,7920246
5981646,826,1456417767330,faklyasgy,1683234563533,,,,14,8,1,,,7920491
5982032,207,1456422876720,rohith,1683272126617,,India,"<p><strong>Algorithm of Success</strong></p>
<pre><code>while(noSuccess) {
   tryAgain();
   if(dead)
     break;
}
</code></pre>
",251,342,0,,,7910119
5983358,11,1456443681527,Peter Lan,1519144169897,http://tradoweb.com,"Kaunas, Kaunas County, Lithuania",,6,0,0,,,7922993
5985674,1,1456484294987,somnath chowdhury,1663606096157,,"Bangalore, Karnataka, India",,0,0,0,,,7926344
5299980,3,1441356696127,Jesper,1441979092570,,,,2,0,0,,,6900058
5300116,1,1441359111120,droidlabour,1441359111120,,,,0,0,0,,,6900242
5993458,245,1456665644187,Async,1683408787330,,"Resen, Macedonia (FYROM)",,35,22,0,,,7938416
5993774,3,1456672427273,Chris H,1467922269107,,,,2,0,0,,,7938908
5306213,13,1441551598903,Janusz,1447023473437,,,,18,0,0,,,6909867
5994280,11,1456683860413,Boris Borisov,1529323721073,,"Sofia, България",,2,0,0,,,7939755
6000937,13,1456812354407,vishnu,1651584856047,,"Hyderabad, Telangana, India",,32,0,0,,,7949794
6003996,1,1456855097120,Oakertood,1675713500293,,,,1,0,0,,,7954055
6339431,13,1463380173860,David T,1540777396113,,,,2,0,0,,,8450432
6339794,31,1463386677643,J.Fri,1467896276900,,,,2,0,0,,,8450946
6339941,109,1463388900843,jachua,1483496302143,,,,4,0,0,,,8451141
6340250,1,1463393963907,Indrajeet Kumar Sharma,1533561606353,,,,15,0,0,,,1241816
6344656,83,1463474224160,Wayne C,1614956836903,,"Manchester, UK","<p>Front end developer - Angular, TypeScript and the likes.</p>
",5,3,0,,,8458041
6344814,90,1463476308650,Matheus Alves,1683327676497,,,,30,21,0,,,8458258
6346518,81,1463498156397,M. Ruffolo,1470427538450,,"Montana, United States","<p>Studying for Physics PhD at Montana State University and working as an intern at Blackmore Inc. </p>

<p>I end up coding for both as well as tinkering around now and then as a hobby.</p>
",6,0,0,,,8460636
6349162,23,1463551679023,Nishant Kapoor,1540208339397,,,,19,5,0,,,8464684
6349996,35,1463562504170,grap,1676973779947,,Polska,,19,1,0,,,8465790
6352330,1,1463591187383,Osho SArAF,1620104995213,,,,0,0,0,,,8469030
6354380,1,1463636016860,Madhu,1469186776113,,,,0,0,0,,,8472137
6354864,1227,1463643435753,Chilian,1683117968260,https://chilian.de,Germany,,50,38,9,,,8472794
6358074,330,1463688150040,RelativePHPNewbie,1683387925793,,UK,"<p>BY DAY: I'm a software consultant, project manager, occasional web and SQL programmer, Dad of two, Husband of one, beer and bacon lover.</p>

<p>BY NIGHT: Well pretty much the same as above!</p>
",11,10,1,,,8477202
6360776,63,1463742901607,Ivan,1526893831147,,,,5,0,0,,,7649701
6361148,31,1463748312107,user6361148,1550491528320,,"Beijing, China",,7,0,0,,,8481599
6361320,69,1463750767130,Seltix,1680258797437,,"Leiria, Portugal","<p>I'm a web developer in PHP, Javascript, HTML and MySQL database mostly :D
I start learning with basic programming languages like Pascal and Visual Basic at school.
After that I just self-taught PHP and I start to do web design and web hosting reseller.
Lately, i'm more dedicated to the development of personalized solutions for enterprises with the objective of computed or speed up everyday work in the enterprise or just implement new solutions or functionalities.
I'm still a freelancer mostly with love for the programming =)</p>
",26,8,0,,,8481828
